title,price,description,bookURL,ImageURL,metadata
Dramaturgi Politik Indonesia,55250,"Yuval Noah Harari, lahir 24 Februari 1976) adalah seorang sejarawan Israel yang menjabat sebagai profesor di Departemen Sejarah Universitas Ibrani Yerusalem. Ia adalah penulis buku Sapiens: Sejarah Singkat Umat Manusia (2014) dan Homo Deus: Masa Depan Umat Manusia (2015). Buku Sapiens berisi tentang sejarah manusia semenjak terjadinya ""revolusi kognitif"" sekitar 50.000 tahun yang lalu, yaitu ketika Homo sapiens menyingkirkan Neanderthal, menguasai linguistik kognitif, mengembangkan masyarakat yang terstruktur dan menjadi predator puncak. Kemudian terjadi revolusi agrikultur dan kini manusia semakin diperkuat oleh revolusi ilmiah. Sementara itu, buku Homo Deus berkisah tentang prediksi manusia mengenai masa depan yang dilengkapi dengan latar belakang sejarahnya.",https://www.gramedia.com/products/dramaturgi-politik-indonesia,https://cdn.gramedia.com/uploads/items/img20210317_10553286.jpg,Dramaturgi Politik Indonesia Yuval Noah Harari lahir 24 Februari 1976 sejarawan Israel menjabat profesor Departemen Sejarah Universitas Ibrani Yerusalem penulis buku Sapiens Sejarah Singkat Umat Manusia 2014 Homo Deus Umat Manusia 2015 Buku Sapiens berisi sejarah manusia semenjak `` revolusi kognitif '' 50.000 Homo sapiens menyingkirkan Neanderthal menguasai linguistik kognitif mengembangkan masyarakat terstruktur predator puncak revolusi agrikultur manusia diperkuat revolusi ilmiah buku Homo Deus berkisah prediksi manusia dilengkapi latar sejarahnya
Strategi Menulis Artikel Jurnal Bereputasi,85850,"Yuval Noah Harari, lahir 24 Februari 1976) adalah seorang sejarawan Israel yang menjabat sebagai profesor di Departemen Sejarah Universitas Ibrani Yerusalem. Ia adalah penulis buku Sapiens: Sejarah Singkat Umat Manusia (2014) dan Homo Deus: Masa Depan Umat Manusia (2015). Buku Sapiens berisi tentang sejarah manusia semenjak terjadinya ""revolusi kognitif"" sekitar 50.000 tahun yang lalu, yaitu ketika Homo sapiens menyingkirkan Neanderthal, menguasai linguistik kognitif, mengembangkan masyarakat yang terstruktur dan menjadi predator puncak. Kemudian terjadi revolusi agrikultur dan kini manusia semakin diperkuat oleh revolusi ilmiah. Sementara itu, buku Homo Deus berkisah tentang prediksi manusia mengenai masa depan yang dilengkapi dengan latar belakang sejarahnya.",https://www.gramedia.com/products/strategi-menulis-artikel-jurnal-bereputasi,https://cdn.gramedia.com/uploads/items/STRATEGI_MENULIS_ARTIKEL_JURNAL_BEREPUTASI.jpg,Strategi Menulis Artikel Jurnal Bereputasi Yuval Noah Harari lahir 24 Februari 1976 sejarawan Israel menjabat profesor Departemen Sejarah Universitas Ibrani Yerusalem penulis buku Sapiens Sejarah Singkat Umat Manusia 2014 Homo Deus Umat Manusia 2015 Buku Sapiens berisi sejarah manusia semenjak `` revolusi kognitif '' 50.000 Homo sapiens menyingkirkan Neanderthal menguasai linguistik kognitif mengembangkan masyarakat terstruktur predator puncak revolusi agrikultur manusia diperkuat revolusi ilmiah buku Homo Deus berkisah prediksi manusia dilengkapi latar sejarahnya
Islam Di China Dulu Dan Kini,105000,"Novi Basuki, penulis buku ini secara ketat menelaah ratusan jilid naskah China kuno untuk mendedahkan dengan detail beragam aspek keislaman di China: mulai dari hal-hal umum semisal bagaimana Islam menyebar di sana, bagaimana Muslim diperlakukan dari masa ke masa, bagaimana ulama-ulama serta umat Islam China merespons dan beradaptasi dengan perubahan kebijakan penguasa, sampai hal-hal spesifik seperti habib keturunan Rasulullah yang menjadi gubernur di China, menjalarnya gerakan Wahabi, dan Yahudi yang menjadi penerjemah Al Quran pertama dalam bahasa China. Hal-hal ini diungkap mahasiswa Indonesia Novi Basuki yang sedang menempuh studi di Universitas Sun Yat Sen, Guangzhou, dalam bukunya, Islam di China Dulu dan Kini diterbitkan Kompas 2020 yang dibedah dalam sebuah website seminar (webinar) Obrolan Hati Pena #2 yang diselenggarakan oleh Perkumpulan Penulis Satupena di Jakarta.",https://www.gramedia.com/products/islam-di-china-dulu-dan-kini,https://cdn.gramedia.com/uploads/items/9786232416376_islam-di-china.png,Islam China Novi Basuki penulis buku ketat menelaah ratusan jilid naskah China kuno mendedahkan detail beragam aspek keislaman China hal-hal Islam menyebar Muslim diperlakukan ulama-ulama umat Islam China merespons beradaptasi perubahan kebijakan penguasa hal-hal spesifik habib keturunan Rasulullah gubernur China menjalarnya gerakan Wahabi Yahudi penerjemah Al Quran bahasa China Hal-hal diungkap mahasiswa Indonesia Novi Basuki menempuh studi Universitas Sun Yat Sen Guangzhou bukunya Islam China diterbitkan Kompas 2020 dibedah website seminar webinar Obrolan Hati Pena 2 diselenggarakan Perkumpulan Penulis Satupena Jakarta
Uang Indonesia Sejarah & Perkembangannya,105000,"Uang Indonesia: Sejarah dan Perkembangannya mengisahkan perkembangan uang kertas dan logam yang pernah digunakan oleh masyarakat Nusantara pada abad lampau hingga kemudian menjadi Indonesia pada masa sekarang. Secara kronologis, dikisahkan bagaimana nama Rupiah pertama kali digunakan hingga menjadi nama resmi mata uang Indonesia yang pertama kali ditetapkan sebagai alat pembayaran yang sah pada 30 Oktober 1946. Beberapa kisah menarik tentang uang dari masa pra-Indonesia, masa ORI, hingga masa kini disampaikan secara ringan dan ringkas dalam buku ini.",https://www.gramedia.com/products/uang-indonesia-sejarah-perkembang,https://cdn.gramedia.com/uploads/items/9786232416178_uang-indonesia.png,Uang Indonesia Sejarah Perkembangannya Uang Indonesia Sejarah Perkembangannya mengisahkan perkembangan uang kertas logam masyarakat Nusantara abad lampau Indonesia kronologis dikisahkan nama Rupiah kali nama resmi mata uang Indonesia kali ditetapkan alat pembayaran sah 30 Oktober 1946 kisah menarik uang pra-Indonesia ORI ringan ringkas buku
Suara Kebangsaan,230250,"Indonesia memiliki sejarah gemilang sebagai sebuah negara yang diperhitungkan di kancah internasional. Berperan dalam menggalang kekuatan bangsa-bangsa di Asia, Afrika, dan Amerika Latin. Keunggulan Indonesia bukan hanya terletak pada kekuatan pertahanan dan keamanan, tetapi juga pada strategi dan diplomasi Presiden Pertama Republik Indonesia, Ir. Sukarno. Indonesia mampu memainkan peran dalam kerja sama dan aliansi strategis melalui Konferensi Asia Afrika, Gerakan Non-Blok, gerakan the New Emerging Forces, serta Konferensi Internasional Anti Pangkalan Militer Asing. Pengakuan kepemimpinan Indonesia di tingkat dunia, dengan sendirinya membangkitkan spirit yang mendorong kepemimpinan di bidang lain, seperti budaya, olahraga, penguasaan ilmu pengetahuan dan teknologi, dan militer. Buku ini berusaha menggali konstruksi pemikiran Bung Karno tentang pertahanan negara yang disusun dalam cara pandang geopolitik. Dalam pandangan geopolitik, aspek-aspek yang berkaitan dengan gizi, kesehatan, sosial budaya, demografi, geostrategi, geoekonomi, dan kemampuan suatu negara di dalam memperjuangkan seluruh kepentingan nasionalnya di tengah dinamika percaturan politik dunia merupakan ruang lingkup pertahanan. Hasto Kristiyanto mengaktualisasikan kembali pemikiran Bung Karno dalam refleksi peristiwa yang terjadi saat ini. Penegasan Bung Karno yang menyatakan masa depan dunia berada di Pasifik, bisa dilihat dalam percaturan politik dunia saat ini, ketika Indo-Pasifik menjadi perebutan kekuatan raksasa dunia.",https://www.gramedia.com/products/suara-kebangsaan,https://cdn.gramedia.com/uploads/items/Suara_kebangsaan_C_1_4_page-0001.jpg,Suara Kebangsaan Indonesia memiliki sejarah gemilang negara diperhitungkan kancah internasional Berperan menggalang kekuatan bangsa-bangsa Asia Afrika Amerika Latin Keunggulan Indonesia terletak kekuatan pertahanan keamanan strategi diplomasi Presiden Republik Indonesia Ir Sukarno Indonesia memainkan peran kerja aliansi strategis Konferensi Asia Afrika Gerakan Non-Blok gerakan the New Emerging Forces Konferensi Internasional Anti Pangkalan Militer Asing Pengakuan kepemimpinan Indonesia tingkat dunia membangkitkan spirit mendorong kepemimpinan bidang budaya olahraga penguasaan ilmu pengetahuan teknologi militer Buku berusaha menggali konstruksi pemikiran Karno pertahanan negara disusun pandang geopolitik pandangan geopolitik aspek-aspek berkaitan gizi kesehatan sosial budaya demografi geostrategi geoekonomi kemampuan negara memperjuangkan kepentingan nasionalnya dinamika percaturan politik dunia ruang lingkup pertahanan Hasto Kristiyanto mengaktualisasikan pemikiran Karno refleksi peristiwa Penegasan Karno dunia Pasifik percaturan politik dunia Indo-Pasifik perebutan kekuatan raksasa dunia
Immanuel Kant Dan Karyanya,44200,Jika Anda sekarang memegang buku ini maka dengan satu atau lain cara Anda pasti sudah pernah bersinggungan dengan gagasan-gagasan dari Immanuel Kant. Mereka yang tertarik untuk membaca buku ini paling sedikit sudah lebih dulu mempunyai perhatian khusus untuk filsafat dari Zaman Pencerahan (Inggris: “The Age of Enlightenment”; Jerman: “Zeitalter der Aufklärung”).,https://www.gramedia.com/products/immanuel-kant-dan-karyanya,https://cdn.gramedia.com/uploads/items/immanuel-kant_1.jpg,Immanuel Kant Karyanya memegang buku bersinggungan gagasan-gagasan Immanuel Kant tertarik membaca buku perhatian khusus filsafat Zaman Pencerahan Inggris “ The Age of Enlightenment ” Jerman “ Zeitalter der Aufklärung ”
Mediocre,44200,Jika Anda sekarang memegang buku ini maka dengan satu atau lain cara Anda pasti sudah pernah bersinggungan dengan gagasan-gagasan dari Immanuel Kant. Mereka yang tertarik untuk membaca buku ini paling sedikit sudah lebih dulu mempunyai perhatian khusus untuk filsafat dari Zaman Pencerahan (Inggris: “The Age of Enlightenment”; Jerman: “Zeitalter der Aufklärung”).,https://www.gramedia.com/products/mediocre,https://cdn.gramedia.com/uploads/items/Mediocre.jpg,Mediocre memegang buku bersinggungan gagasan-gagasan Immanuel Kant tertarik membaca buku perhatian khusus filsafat Zaman Pencerahan Inggris “ The Age of Enlightenment ” Jerman “ Zeitalter der Aufklärung ”
"Politik Perpajakan Kontemporer: Pertautan Ekonomi, Politik",87550,Jika Anda sekarang memegang buku ini maka dengan satu atau lain cara Anda pasti sudah pernah bersinggungan dengan gagasan-gagasan dari Immanuel Kant. Mereka yang tertarik untuk membaca buku ini paling sedikit sudah lebih dulu mempunyai perhatian khusus untuk filsafat dari Zaman Pencerahan (Inggris: “The Age of Enlightenment”; Jerman: “Zeitalter der Aufklärung”).,https://www.gramedia.com/products/politik-perpajakan-kontemporer-pertautan-ekonomi-politik,https://cdn.gramedia.com/uploads/items/Politik-Perpajakan-Kontemporer_15.jpg,Politik Perpajakan Kontemporer Pertautan Ekonomi Politik memegang buku bersinggungan gagasan-gagasan Immanuel Kant tertarik membaca buku perhatian khusus filsafat Zaman Pencerahan Inggris “ The Age of Enlightenment ” Jerman “ Zeitalter der Aufklärung ”
"Filsafat Agama, Budi Pekerti&Toleransi Nilai2 Moderasi Bera",63750,Jika Anda sekarang memegang buku ini maka dengan satu atau lain cara Anda pasti sudah pernah bersinggungan dengan gagasan-gagasan dari Immanuel Kant. Mereka yang tertarik untuk membaca buku ini paling sedikit sudah lebih dulu mempunyai perhatian khusus untuk filsafat dari Zaman Pencerahan (Inggris: “The Age of Enlightenment”; Jerman: “Zeitalter der Aufklärung”).,https://www.gramedia.com/products/filsafat-agama-budi-pekertitoleransi-nilai2-moderasi-bera,https://cdn.gramedia.com/uploads/items/FILSAFAT-AGAMA-BUDI-PEKERTI-DAN-TOLERANSI_1.jpg,Filsafat Agama Budi Pekerti Toleransi Nilai2 Moderasi Bera memegang buku bersinggungan gagasan-gagasan Immanuel Kant tertarik membaca buku perhatian khusus filsafat Zaman Pencerahan Inggris “ The Age of Enlightenment ” Jerman “ Zeitalter der Aufklärung ”
Analisis Perencanaan Kebijakan dan Pelayanan Sosial,68000,"Perlindungan dan pelayanan sosial merupakan isu yang hangat diperbincangkan. Hal ini sebagai respons atas gejala sosial yang berkembang di negara dengan budaya majemuk seperti Indonesia. Buku ini hadir dengan menawarkan alternatif kebijakan untuk menyelesaikan masalah Penyandang Masalah Kesejahteraan Sosial (PMKS) di Indonesia. Saya melihat bahwa konten yang tersaji dalam buku ini cukup representatif bagi para pengkaji kebijakan sosial. Khususnya, bagi stakeholder ketika mereka akan melakukan advokasi kebijakan sosial.",https://www.gramedia.com/products/analisis-perencanaan-kebijakan-dan-pelayanan-sosial,https://cdn.gramedia.com/uploads/items/Analisis_Perencanaan_Kebijakan_Dan_Pelayanan_Sosial.jpg,Analisis Perencanaan Kebijakan Pelayanan Sosial Perlindungan pelayanan sosial isu hangat diperbincangkan respons gejala sosial berkembang negara budaya majemuk Indonesia Buku hadir menawarkan alternatif kebijakan menyelesaikan Penyandang Kesejahteraan Sosial PMKS Indonesia konten tersaji buku representatif pengkaji kebijakan sosial stakeholder advokasi kebijakan sosial
Pendidikan Kewarganegaraan,57800,"Terbentuknya negara Indonesia tidak sekadar dimulai dari proklamasi tetapi adanya pengakuan akan hak setiap bangsa untuk memerdekakan dirinya. Bangsa Indonesia memiliki tekad kuat untuk menghapus segala penindasan dan penjajahan suatu bangsa atas bangsa lain. Oleh karena itu, semua warga negara Indonesia perlu memiliki wawasan kebangsaan dan kewarganegaraan dalam rangka mempertahankan dan merawat eksistensi Negara Kesatuan Republik Indonesia untuk menuju terciptanya situasi yang adil dan makmur bagi seluruh masyarakat.",https://www.gramedia.com/products/pendidikan-kewarganegaraan-6,https://cdn.gramedia.com/uploads/items/Pendidikan_Kewarganegaraan_o1kgUan.jpg,Pendidikan Kewarganegaraan Terbentuknya negara Indonesia proklamasi pengakuan hak bangsa memerdekakan Bangsa Indonesia memiliki tekad kuat menghapus penindasan penjajahan bangsa bangsa warga negara Indonesia memiliki wawasan kebangsaan kewarganegaraan rangka mempertahankan merawat eksistensi Negara Kesatuan Republik Indonesia terciptanya situasi adil makmur masyarakat
Freelancers Media dalam Era Digital,34000,"Dalam era digital, platform telah menjadi sebuah locus, sebuah (tambahan) wilayah untuk bekerja. Bagi freelancers media, era digital adalah suatu lapangan baru dengan paket keahlian baru. Namun, apakah era digital membawa sebuah semangat berbeda bagi para freelancers media? Jika demikian, bagaimana tatanan interaksi sosial dan makna bekerja mengalami disrupsi lewat platformisasi?",https://www.gramedia.com/products/freelancers-media-dalam-era-digital,https://cdn.gramedia.com/uploads/items/Freelancers_Media_Dalam_Era_Digital.jpg,Freelancers Media Era Digital era digital platform locus tambahan wilayah freelancers media era digital lapangan paket keahlian era digital membawa semangat berbeda freelancers media tatanan interaksi sosial makna mengalami disrupsi platformisasi
Ide Kreatif Dalam Produksi Film,56100,"Bagi mahasiswa yang kuliah di program studi ilmu komunikasi, dakwah, komunikasi penyiaran Islam (KPI) tentu sudah mengenal konsep-konsep dasar film sebagai gejala komunikasi massa ataupun sebagai karya seni. Pada gejala yang pertama memberi wawasan bahwa film bukanlah semata sebagai karya seni, namun juga sebagai media komunikasi massa. Kreator film memiliki maksud tertentu menuangkan pesannya dalam gambar bergerak, tentu agar dimengerti oleh khalayak, dipahami, dan selanjutnya diinternalisasi sebagai suatu nilai (values). Itulah makna yang hakiki dari pendidikan sosial. Manusia juga bisa belajar tentang hidup dari suatu cerita (story), watak para pelaku yang ada di dalamnya (actor), maupun latar belakang sosial, budaya politik, dan lainnya yang ada dalam suatu film.",https://www.gramedia.com/products/ide-kreatif-dalam-produksi-film,https://cdn.gramedia.com/uploads/items/Ide_Kreatif_Dalam_Produksi_Film.jpg,Ide Kreatif Produksi Film mahasiswa kuliah program studi ilmu komunikasi dakwah komunikasi penyiaran Islam KPI mengenal konsep-konsep dasar film gejala komunikasi massa karya seni gejala wawasan film karya seni media komunikasi massa Kreator film memiliki maksud menuangkan pesannya gambar bergerak dimengerti khalayak dipahami diinternalisasi nilai values makna hakiki pendidikan sosial Manusia belajar hidup cerita story watak pelaku dalamnya actor latar sosial budaya politik film
"Mengukur Kualitas Demokrasi Konsep, Lembaga, dan Metodologi",93500,Demokrasi telah menjadi bentuk pemerintahan yang digunakan oleh sebagian besar negara di seluruh dunia. Demokrasi tidak sekadar ide atau gagasan. Tapi ia juga bersifat teknis yang diperjuangkan dan dilaksanakan oleh lembaga atau institusi serta masyarakat. Demokrasi harus diukur dengan metodologi tertentu untuk mengetahui sejauh mana praktik demokrasi telah dijalankan dengan baik.,https://www.gramedia.com/products/mengukur-kualitas-demokrasi-konsep-lembagametodologi,https://cdn.gramedia.com/uploads/items/Mengukur_Kualitas_Demokrasi_Konsep_LembagaMetodologi.jpg,Mengukur Kualitas Demokrasi Konsep Lembaga Metodologi Demokrasi bentuk pemerintahan negara dunia Demokrasi ide gagasan bersifat teknis diperjuangkan dilaksanakan lembaga institusi masyarakat Demokrasi diukur metodologi praktik demokrasi dijalankan
Cross Cultural Communication,55250,"CROSS CULTURAL COMMUNICATION: Understanding Language and culture for global communication and interaction is seemingly typical in that it encompasses the English language, communication, and culture across the world. It gives the readers opportunities to recognize common information particularly English language for communication and interaction in a global setting.",https://www.gramedia.com/products/cross-cultural-communication,https://cdn.gramedia.com/uploads/items/Cross_Cultural_Communication.jpg,Cross Cultural Communication CROSS CULTURAL COMMUNICATION Understanding Language and culture for global communication and interaction is seemingly typical in that it encompasses the English language communication and culture across the world It gives the readers opportunities to recognize common information particularly English language for communication and interaction in a global setting
Manajemen Media Kontemporer,127500,"Transformasi digital pada media adalah keniscayaan. Tidak hanya media digital itu sendiri, tapi juga pada media tradisional (media cetak dan media penyiaran: radio dan televisi). Tanpa beradaptasi dengan teknologi, sebuah media akan kalah dan tenggelam dalam gelombang informasi. Bagaimanapun, digitalisasi telah mengubah cara produksi dan distribusi konten serta cara khalayak mengonsumsi media. Pada gilirannya, konvergensi menjadi hal yang harus dilakukan. Tidak hanya pada tataran teknologi, tetapi juga pada konten media dan juga pengelolaan ruang redaksi. Realitas inilah yang kini melahirkan banyak tantangan dan konsep baru dalam praktik media sehari-hari.",https://www.gramedia.com/products/manajemen-media-kontemporer,https://cdn.gramedia.com/uploads/items/Manajemen_Media_Kontemporer.jpg,Manajemen Media Kontemporer Transformasi digital media keniscayaan media digital media tradisional media cetak media penyiaran radio televisi beradaptasi teknologi media kalah tenggelam gelombang informasi digitalisasi mengubah produksi distribusi konten khalayak mengonsumsi media gilirannya konvergensi tataran teknologi konten media pengelolaan ruang redaksi Realitas melahirkan tantangan konsep praktik media sehari-hari
Sejarah Komunikasi Umat Manusia,103700,"Awalnya penghuni planet bumi kita ini terdiri dari hanya flora dan fauna, belum ada manusia. Salah satu jenis dari kelompok hewan yang disebut sebagai kera besar (the great apes) berevolusi, sehingga menjadi Homo sapien yang mampu menciptakan bahasa yang sama sekali berbeda dengan bahasa fauna lainnya. Mereka bisa menciptakan kata-kata yang mewakili imajinasi, sesuatu yang tidak ada. Dan dengan kemampuan bahasa ini, Sapien kemudian membangun peradaban, ilmu pengetahuan dan imperium global. Bagaimana semua ini bisa terjadi? Apa yang menyebabkan Sapien muncul sebagai pemimpin di Bumi? Tidak banyak yang tahu bahwa kuncinya adalah pada komunikasi. Buku ini menjelaskan bagaimana Sapien meningkatkan kemampuan mereka berkomunikasi dari level hewan menjadi komunikasi level manusia dan dengan segala konsekuensinya terhadap dunia. Buku ini wajib dibaca oleh semua sarjana sosial dan komunikasi, mahasiswa, peminat ilmu sosial dan komunikasi serta pecinta ilmu pengetahuan yang membutuhkan pencerahan dalam berpikir dan memandang dunia.",https://www.gramedia.com/products/sejarah-komunikasi-umat-manusia,https://cdn.gramedia.com/uploads/items/Sejarah_Komunikasi_Umat_Manusia.jpg,Sejarah Komunikasi Umat Manusia penghuni planet bumi flora fauna manusia Salah jenis kelompok hewan kera the great apes berevolusi Homo sapien menciptakan bahasa berbeda bahasa fauna menciptakan kata-kata mewakili imajinasi kemampuan bahasa Sapien membangun peradaban ilmu pengetahuan imperium global menyebabkan Sapien muncul pemimpin Bumi kuncinya komunikasi Buku Sapien meningkatkan kemampuan berkomunikasi level hewan komunikasi level manusia konsekuensinya dunia Buku wajib dibaca sarjana sosial komunikasi mahasiswa peminat ilmu sosial komunikasi pecinta ilmu pengetahuan membutuhkan pencerahan berpikir memandang dunia
Komunikasi Bisnis,113050,"Buku ini disusun untuk memberi pegangan kepada mahasiswa di semua fakultas dan jurusan yang memberikan mata kuliah komunikasi bisnis, mahasiswa magister dan doktor, guru, dosen, manajer, pemimpin organisasi, pemimpin perusahaan, pengelola pendidikan, mahasiswa yang sedang menyusun skripsi, tesis, disertasi dan siapa saja yang tertarik menjadi wirausaha yang sukses ataupun mereka yang menyiapkan diri untuk meniti karier sebagai konsultan bisnis atau manajer profesional. Bagi para akademisi, khususnya para dosen dan mahasiswa, analisis dan kajian komunikasi bisnis baik melalui penelitian ilmiah maupun kajian-kajian ilmiah melalui seminar, workshop, pelatihan, dan lokakarya sampai saat ini sudah berkembang pesat. Organisasi penyusunan buku ini dibuat sedemikian rupa sehingga urut-urutannya sangat runtut.",https://www.gramedia.com/products/komunikasi-bisnis-10,https://cdn.gramedia.com/uploads/items/Komunikasi_Bisnis.jpg,Komunikasi Bisnis Buku disusun pegangan mahasiswa fakultas jurusan mata kuliah komunikasi bisnis mahasiswa magister doktor guru dosen manajer pemimpin organisasi pemimpin perusahaan pengelola pendidikan mahasiswa menyusun skripsi tesis disertasi tertarik wirausaha sukses meniti karier konsultan bisnis manajer profesional akademisi dosen mahasiswa analisis kajian komunikasi bisnis penelitian ilmiah kajian-kajian ilmiah seminar workshop pelatihan lokakarya berkembang pesat Organisasi penyusunan buku rupa urut-urutannya runtut
Indonesia Ideologi Dan Martabat Pemimpin Bangsa,120000,"Buku yang berjudul Indonesia: Ideologi dan Martabat Pemimpin Bangsa yang berada di tangan pembaca ini isinya membahas tentang ideologi dan berbagai aspek yang menyangkut nilai, etika, dan pemikiran yang mendasar terkait kehidupan kebangsaan dan kenegaraan. Dibahas pula tentang hakikat dan kondisi negara dengan segala kaitan dan problemnya, serta tentang pemimpin dan elite bangsa sebagai aktor perikehidupan berbangsa dan bernegara. Di samping itu, dalam buku ini disinggung bagaimana keadaan Indonesia saat ini dan ke depan—clengan berbagai potensi, tantangan, dan masalahnya—dapat dirancang-bangun dan dikelola dengan pertanggungjawaban yang tinggi. Penulis buku ini, Prof. Haedar Nashir, adalah seorang pakar yang mumpuni dalam memotret masalah kebangsaan Indonesia. Berbagai pandangannya terkait masa depan Indonesia, tergambar secara jelas dalam buku ini. Buku ini memuat kumpulan tulisan Prof. Haedar Nashir di harian Republika. Pembahasannya ringkas-ringkas dan disajikan lebih populer. Namun, meski merupakan kumpulan tulisan, terdapat benang merah yang menyangkut nilai, etika, pemikiran, dan hal-hal mendasar tentang Indonesia dan segala kaitan keindonesiaan. Niscaya, buku ini dapat menggugah semangat dan spirit kebangsaan untuk menumbuhkan rasa cinta kepada Indonesia, negeri kita tercinta. Oleh karenanya, buku ini perlu dibaca oleh segenap penikmat isu kebangsaan.",https://www.gramedia.com/products/indonesia-ideologi-dan-martabat-pemimpin-bangsa,https://cdn.gramedia.com/uploads/items/img20220711_09524908.jpg,Indonesia Ideologi Martabat Pemimpin Bangsa Buku berjudul Indonesia Ideologi Martabat Pemimpin Bangsa tangan pembaca isinya membahas ideologi aspek nilai etika pemikiran mendasar terkait kehidupan kebangsaan kenegaraan Dibahas hakikat kondisi negara kaitan problemnya pemimpin elite bangsa aktor perikehidupan berbangsa bernegara samping buku disinggung Indonesia depan—clengan potensi tantangan masalahnya—dapat dirancang-bangun dikelola pertanggungjawaban Penulis buku Prof. Haedar Nashir pakar mumpuni memotret kebangsaan Indonesia pandangannya terkait Indonesia tergambar buku Buku memuat kumpulan tulisan Prof. Haedar Nashir harian Republika Pembahasannya ringkas-ringkas disajikan populer kumpulan tulisan benang merah nilai etika pemikiran hal-hal mendasar Indonesia kaitan keindonesiaan Niscaya buku menggugah semangat spirit kebangsaan menumbuhkan cinta Indonesia negeri tercinta buku dibaca segenap penikmat isu kebangsaan
Kehormatan Adalah Segalanya,131750,"Buku yang berjudul Indonesia: Ideologi dan Martabat Pemimpin Bangsa yang berada di tangan pembaca ini isinya membahas tentang ideologi dan berbagai aspek yang menyangkut nilai, etika, dan pemikiran yang mendasar terkait kehidupan kebangsaan dan kenegaraan. Dibahas pula tentang hakikat dan kondisi negara dengan segala kaitan dan problemnya, serta tentang pemimpin dan elite bangsa sebagai aktor perikehidupan berbangsa dan bernegara. Di samping itu, dalam buku ini disinggung bagaimana keadaan Indonesia saat ini dan ke depan—clengan berbagai potensi, tantangan, dan masalahnya—dapat dirancang-bangun dan dikelola dengan pertanggungjawaban yang tinggi. Penulis buku ini, Prof. Haedar Nashir, adalah seorang pakar yang mumpuni dalam memotret masalah kebangsaan Indonesia. Berbagai pandangannya terkait masa depan Indonesia, tergambar secara jelas dalam buku ini. Buku ini memuat kumpulan tulisan Prof. Haedar Nashir di harian Republika. Pembahasannya ringkas-ringkas dan disajikan lebih populer. Namun, meski merupakan kumpulan tulisan, terdapat benang merah yang menyangkut nilai, etika, pemikiran, dan hal-hal mendasar tentang Indonesia dan segala kaitan keindonesiaan. Niscaya, buku ini dapat menggugah semangat dan spirit kebangsaan untuk menumbuhkan rasa cinta kepada Indonesia, negeri kita tercinta. Oleh karenanya, buku ini perlu dibaca oleh segenap penikmat isu kebangsaan.",https://www.gramedia.com/products/kehormatan-adalah-segalanya,https://cdn.gramedia.com/uploads/items/Kehormatan_Adalah_Segalanya.jpg,Kehormatan Buku berjudul Indonesia Ideologi Martabat Pemimpin Bangsa tangan pembaca isinya membahas ideologi aspek nilai etika pemikiran mendasar terkait kehidupan kebangsaan kenegaraan Dibahas hakikat kondisi negara kaitan problemnya pemimpin elite bangsa aktor perikehidupan berbangsa bernegara samping buku disinggung Indonesia depan—clengan potensi tantangan masalahnya—dapat dirancang-bangun dikelola pertanggungjawaban Penulis buku Prof. Haedar Nashir pakar mumpuni memotret kebangsaan Indonesia pandangannya terkait Indonesia tergambar buku Buku memuat kumpulan tulisan Prof. Haedar Nashir harian Republika Pembahasannya ringkas-ringkas disajikan populer kumpulan tulisan benang merah nilai etika pemikiran hal-hal mendasar Indonesia kaitan keindonesiaan Niscaya buku menggugah semangat spirit kebangsaan menumbuhkan cinta Indonesia negeri tercinta buku dibaca segenap penikmat isu kebangsaan
Kuncoro Wibowo: Cahaya Makna Kehidupan,131750,"Lahir dari orangtua yang menjalankan usaha penjualan perkakas, Kuncoro Wibowo telah dikondisikan keadaan menggumuli bidang ini sejak usia sepuluh tahun. Putus sekolah di kelas 4 Sekolah Dasar tak membuatnya berkecil hati.",https://www.gramedia.com/products/kuncoro-wibowo-cahaya-makna-kehidupan,https://cdn.gramedia.com/uploads/items/HC_Kuncoro_Cahaya_Makna_Kehidupan_C_1_4_page-0001.jpg,Kuncoro Wibowo Cahaya Makna Kehidupan Lahir orangtua menjalankan usaha penjualan perkakas Kuncoro Wibowo dikondisikan menggumuli bidang usia sepuluh Putus sekolah kelas 4 Sekolah Dasar membuatnya berkecil hati
