title,price,description,bookURL,ImageURL,text
Komunikasi Organisasi,81000,"Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi.",https://www.gramedia.com/products/komunikasi-organisasi-2,https://cdn.gramedia.com/uploads/items/9795261878_Komunikasi-Organ.jpg,"Komunikasi Organisasi. Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi."
Inovasi Pemerintahan Menuju Tata Kelola Pemerintahan Daerah,81000,"Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi.",https://www.gramedia.com/products/inovasi-pemerintahan-menuju-tata-kelola-pemerintahan-daerah,https://cdn.gramedia.com/uploads/items/Inovasi.jpg,"Inovasi Pemerintahan Menuju Tata Kelola Pemerintahan Daerah. Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi."
Pengantar Ilmu Politik,75000,"Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi.",https://www.gramedia.com/products/pengantar-ilmu-politik-6,https://cdn.gramedia.com/uploads/items/9786026293954.jpg,"Pengantar Ilmu Politik. Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi."
Ki Hadjar Dewantara: Putra Keraton Pahlawan Bangsa,43000,"Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi.",https://www.gramedia.com/products/ki-hadjar-dewantara-putra-keraton-pahlawan-bangsa,https://cdn.gramedia.com/uploads/items/img798.jpg,"Ki Hadjar Dewantara: Putra Keraton Pahlawan Bangsa. Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi."
Spiritual Awakening,110000,"Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi.",https://www.gramedia.com/products/spiritual-awakening,https://cdn.gramedia.com/uploads/items/9786026799449_Spiritual-Awakening.jpg,"Spiritual Awakening. Pentingnya komunikasi dengan manusia adalah suatu hal yang tidak dapat dimungkiri manusia, begitu juga halnya organisasi. Tidak hanya pengetahuan dasar tentang komunikasi, pengetahuan dasar tentang organisasi sebagai suatu lingkungan tertentu yang berstruktur, berkarakteristik, serta memiliki fungsi tertentu adalah suatu hal yang mendukung kelancaran komunikasi organisasi."
History Of Philosophy In Islam,110000,"Dunia Islam di abad pertengahan dimeriahkan dengan gerakan berpikir yang luar biasa. Beragam mazhab pemikiran lahir serta berkembang sedemikian rupa. Tidak mengherankan jika pada masa itu dunia Islam, baik di Timur maupun di Barat, berada dalam era keemasan yang berkilau, Para pemikir saling berdiskusi dan bertukar pikiran. Mulai dari para penganut Pythagorean hingga pemikir Aristotelian Neo-Platonis, dari “perseteruan” antara Al-Ghazali dan Ibn Rusyd hingga “pendahuluan” Ibn Khaldun, dan dari pengaruh filsafat Timur hingga filsafat di Barat, dunia Islam bergemuruh layaknya tabuhan genderang perang.",https://www.gramedia.com/products/history-of-philosophy-in-islam,https://cdn.gramedia.com/uploads/items/9786020753072_History-Of-Philosophy-In-Islam.jpg,"History Of Philosophy In Islam. Dunia Islam di abad pertengahan dimeriahkan dengan gerakan berpikir yang luar biasa. Beragam mazhab pemikiran lahir serta berkembang sedemikian rupa. Tidak mengherankan jika pada masa itu dunia Islam, baik di Timur maupun di Barat, berada dalam era keemasan yang berkilau, Para pemikir saling berdiskusi dan bertukar pikiran. Mulai dari para penganut Pythagorean hingga pemikir Aristotelian Neo-Platonis, dari “perseteruan” antara Al-Ghazali dan Ibn Rusyd hingga “pendahuluan” Ibn Khaldun, dan dari pengaruh filsafat Timur hingga filsafat di Barat, dunia Islam bergemuruh layaknya tabuhan genderang perang."
Perempuan-Perempuan Perkasa di Jawa Abad XVIII-XIX,50000,"BUKU ini memperlihatkan, perempuan priayi dan perempuan keluarga keraton",https://www.gramedia.com/products/perempuan-perempuan-perkasa-di-jawa-abad-xviii-xix,https://cdn.gramedia.com/uploads/items/9786026208163_perempuan_2_perkasa_dijawa_abad_xviii_-xix.jpg,"Perempuan-Perempuan Perkasa di Jawa Abad XVIII-XIX. BUKU ini memperlihatkan, perempuan priayi dan perempuan keluarga keraton"
Sistem Politik Indonesia,45000,"“Buku ini akan menolong kita untuk menelusuri liku-liku kehidupan politik dalam proses mencari identitasnya. Arbi Sanit memang kaya akan bacaan. Ini menunjukkan kehati-hatian intelektualnya dalam menyusun pandangan-pandangan mengenai suatu bidang kehidupan sosial yang peka, khususnya di negeri ini!”",https://www.gramedia.com/products/sistem-politik-indonesia,https://cdn.gramedia.com/uploads/items/9789797694241.jpg,"Sistem Politik Indonesia. “Buku ini akan menolong kita untuk menelusuri liku-liku kehidupan politik dalam proses mencari identitasnya. Arbi Sanit memang kaya akan bacaan. Ini menunjukkan kehati-hatian intelektualnya dalam menyusun pandangan-pandangan mengenai suatu bidang kehidupan sosial yang peka, khususnya di negeri ini!”"
Sejarah Teh - Asal Usul dan Perkembangan Minuman Favorit Dunia,72000,"Sejarah Teh menceritakan cerita menarik mengenai kebangkitan teh di Asia dan penyebarannya ke Barat dan semua tempat lainnya. Selain sebagai minuman yang nikmat dan berkhasiat, teh juga bisa mempengaruhi budaya dan kehidupan suatu bangsa. Bahkan, teh juga mampu berkontribusi terhadap perekonomian suatu negara. Dalam kehidupan sehari-hari, teh merupakan minuman yang sering disajikan dalam berbagai kesempatan. Seperti untuk minuman pagi hari, menjamu tamu, bahkan beberapa upacara juga melibatkan teh. Meskipun demikian, tidak banyak penikmat teh yang mengetahui asal-usul teh dan sejarah perkembangannya di berbagai belahan dunia. Teh tidak hanya sekadar minuman, tetapi lebih dari itu!",https://www.gramedia.com/products/sejarah-teh-asal-usul-dan-perkembangan-minuman-favorit-dunia,https://cdn.gramedia.com/uploads/items/9786230013201_Sejarah_Teh1.jpg,"Sejarah Teh - Asal Usul dan Perkembangan Minuman Favorit Dunia. Sejarah Teh menceritakan cerita menarik mengenai kebangkitan teh di Asia dan penyebarannya ke Barat dan semua tempat lainnya. Selain sebagai minuman yang nikmat dan berkhasiat, teh juga bisa mempengaruhi budaya dan kehidupan suatu bangsa. Bahkan, teh juga mampu berkontribusi terhadap perekonomian suatu negara. Dalam kehidupan sehari-hari, teh merupakan minuman yang sering disajikan dalam berbagai kesempatan. Seperti untuk minuman pagi hari, menjamu tamu, bahkan beberapa upacara juga melibatkan teh. Meskipun demikian, tidak banyak penikmat teh yang mengetahui asal-usul teh dan sejarah perkembangannya di berbagai belahan dunia. Teh tidak hanya sekadar minuman, tetapi lebih dari itu!"
A Journey Through Time: The Memoir of Utomo Josodirdjo,184500,"Hukum alam mengatur, siapa pun yang bisa bertahan hidup pada masa yang tidak terlalu baik biasanya merupakan bibit dengan kualitas di atas rata-rata. Mengalami zaman penjajahan Belanda, penjajahan Jepang, dan perang kemerdekaan Indonesia yang merupakan masa-masa sulit dalam sejarah bangsa kita, Utomo Josodirdjo membuktikan keunggulannya.",https://www.gramedia.com/products/a-journey-through-time-the-memoir-of-utomo-josodirdjo,https://cdn.gramedia.com/uploads/items/9786020635064_A_Journey_Through_Time_C_1_4_SC-1.jpg,"A Journey Through Time: The Memoir of Utomo Josodirdjo. Hukum alam mengatur, siapa pun yang bisa bertahan hidup pada masa yang tidak terlalu baik biasanya merupakan bibit dengan kualitas di atas rata-rata. Mengalami zaman penjajahan Belanda, penjajahan Jepang, dan perang kemerdekaan Indonesia yang merupakan masa-masa sulit dalam sejarah bangsa kita, Utomo Josodirdjo membuktikan keunggulannya."
Operasi Sandi Yudha,79000,"Jenderal TNI (Purn.) A.M. Hendropriyono pada tahun 1968 pernah bertugas di Kalimantan Barat (1968) sebagai perwira muda dari pasukan elite Puspassus (cikal bakal Kopassus sekarang). Ketika itu ia tergabung dalam Detasemen Tempur 13 yang ditugasi melaksanakan operasi para-komando. Di masa penugasan yang kedua ia tergabung dalam Satuan Tugas 42 yang diberi tanggung jawab melaksanakan operasi Sandi Yudha. Pada masa itulah Hendropriyono menerapkan taktik anti-inserjensi dan klandestin yang disebut ”Operasi Balik”, yaitu operasiyang menghadapkan musuh dengan musuh. Tugas pasukan Sandi Yudha adalah melaksanakan perang inkonvensional, perang yang tidak tunduk kepada hukum internasional. Unconventional warfare yang pernah terjadi di medan pertempuran Kalimantan Utara (Inggris) dan kemudian di Kalimantan Barat (Indonesia), diceritakan Hendropriyono dalam konteks siasat, yaitu metode yang mencakup tataran strategi sampai tataran taktis/teknis operasional. Dengan melakukan kilas balik ingatan terhadap pelaksanaan operasi Sandi Yudha sekitar empat dekade yang lalu, diharapkan kita bisa menemukan metode yang paling tepat dalam perang teror-anti teror pada masa kini.",https://www.gramedia.com/products/operasi-sandi-yudha-1,https://cdn.gramedia.com/uploads/items/PBKSANDIYUDHA-1.png,"Operasi Sandi Yudha. Jenderal TNI (Purn.) A.M. Hendropriyono pada tahun 1968 pernah bertugas di Kalimantan Barat (1968) sebagai perwira muda dari pasukan elite Puspassus (cikal bakal Kopassus sekarang). Ketika itu ia tergabung dalam Detasemen Tempur 13 yang ditugasi melaksanakan operasi para-komando. Di masa penugasan yang kedua ia tergabung dalam Satuan Tugas 42 yang diberi tanggung jawab melaksanakan operasi Sandi Yudha. Pada masa itulah Hendropriyono menerapkan taktik anti-inserjensi dan klandestin yang disebut ”Operasi Balik”, yaitu operasiyang menghadapkan musuh dengan musuh. Tugas pasukan Sandi Yudha adalah melaksanakan perang inkonvensional, perang yang tidak tunduk kepada hukum internasional. Unconventional warfare yang pernah terjadi di medan pertempuran Kalimantan Utara (Inggris) dan kemudian di Kalimantan Barat (Indonesia), diceritakan Hendropriyono dalam konteks siasat, yaitu metode yang mencakup tataran strategi sampai tataran taktis/teknis operasional. Dengan melakukan kilas balik ingatan terhadap pelaksanaan operasi Sandi Yudha sekitar empat dekade yang lalu, diharapkan kita bisa menemukan metode yang paling tepat dalam perang teror-anti teror pada masa kini."
Salah Baca,70000,"Jenderal TNI (Purn.) A.M. Hendropriyono pada tahun 1968 pernah bertugas di Kalimantan Barat (1968) sebagai perwira muda dari pasukan elite Puspassus (cikal bakal Kopassus sekarang). Ketika itu ia tergabung dalam Detasemen Tempur 13 yang ditugasi melaksanakan operasi para-komando. Di masa penugasan yang kedua ia tergabung dalam Satuan Tugas 42 yang diberi tanggung jawab melaksanakan operasi Sandi Yudha. Pada masa itulah Hendropriyono menerapkan taktik anti-inserjensi dan klandestin yang disebut ”Operasi Balik”, yaitu operasiyang menghadapkan musuh dengan musuh. Tugas pasukan Sandi Yudha adalah melaksanakan perang inkonvensional, perang yang tidak tunduk kepada hukum internasional. Unconventional warfare yang pernah terjadi di medan pertempuran Kalimantan Utara (Inggris) dan kemudian di Kalimantan Barat (Indonesia), diceritakan Hendropriyono dalam konteks siasat, yaitu metode yang mencakup tataran strategi sampai tataran taktis/teknis operasional. Dengan melakukan kilas balik ingatan terhadap pelaksanaan operasi Sandi Yudha sekitar empat dekade yang lalu, diharapkan kita bisa menemukan metode yang paling tepat dalam perang teror-anti teror pada masa kini.",https://www.gramedia.com/products/salah-baca,https://cdn.gramedia.com/uploads/items/9786237378297.jpg,"Salah Baca. Jenderal TNI (Purn.) A.M. Hendropriyono pada tahun 1968 pernah bertugas di Kalimantan Barat (1968) sebagai perwira muda dari pasukan elite Puspassus (cikal bakal Kopassus sekarang). Ketika itu ia tergabung dalam Detasemen Tempur 13 yang ditugasi melaksanakan operasi para-komando. Di masa penugasan yang kedua ia tergabung dalam Satuan Tugas 42 yang diberi tanggung jawab melaksanakan operasi Sandi Yudha. Pada masa itulah Hendropriyono menerapkan taktik anti-inserjensi dan klandestin yang disebut ”Operasi Balik”, yaitu operasiyang menghadapkan musuh dengan musuh. Tugas pasukan Sandi Yudha adalah melaksanakan perang inkonvensional, perang yang tidak tunduk kepada hukum internasional. Unconventional warfare yang pernah terjadi di medan pertempuran Kalimantan Utara (Inggris) dan kemudian di Kalimantan Barat (Indonesia), diceritakan Hendropriyono dalam konteks siasat, yaitu metode yang mencakup tataran strategi sampai tataran taktis/teknis operasional. Dengan melakukan kilas balik ingatan terhadap pelaksanaan operasi Sandi Yudha sekitar empat dekade yang lalu, diharapkan kita bisa menemukan metode yang paling tepat dalam perang teror-anti teror pada masa kini."
Politik Global Tanpa Islam? Dari Timur Tengah Hingga Eropa,85000,"Jenderal TNI (Purn.) A.M. Hendropriyono pada tahun 1968 pernah bertugas di Kalimantan Barat (1968) sebagai perwira muda dari pasukan elite Puspassus (cikal bakal Kopassus sekarang). Ketika itu ia tergabung dalam Detasemen Tempur 13 yang ditugasi melaksanakan operasi para-komando. Di masa penugasan yang kedua ia tergabung dalam Satuan Tugas 42 yang diberi tanggung jawab melaksanakan operasi Sandi Yudha. Pada masa itulah Hendropriyono menerapkan taktik anti-inserjensi dan klandestin yang disebut ”Operasi Balik”, yaitu operasiyang menghadapkan musuh dengan musuh. Tugas pasukan Sandi Yudha adalah melaksanakan perang inkonvensional, perang yang tidak tunduk kepada hukum internasional. Unconventional warfare yang pernah terjadi di medan pertempuran Kalimantan Utara (Inggris) dan kemudian di Kalimantan Barat (Indonesia), diceritakan Hendropriyono dalam konteks siasat, yaitu metode yang mencakup tataran strategi sampai tataran taktis/teknis operasional. Dengan melakukan kilas balik ingatan terhadap pelaksanaan operasi Sandi Yudha sekitar empat dekade yang lalu, diharapkan kita bisa menemukan metode yang paling tepat dalam perang teror-anti teror pada masa kini.",https://www.gramedia.com/products/politik-global-tanpa-islam-dari-timur-tengah-hingga-eropa,https://cdn.gramedia.com/uploads/items/9786232184503.jpg,"Politik Global Tanpa Islam? Dari Timur Tengah Hingga Eropa. Jenderal TNI (Purn.) A.M. Hendropriyono pada tahun 1968 pernah bertugas di Kalimantan Barat (1968) sebagai perwira muda dari pasukan elite Puspassus (cikal bakal Kopassus sekarang). Ketika itu ia tergabung dalam Detasemen Tempur 13 yang ditugasi melaksanakan operasi para-komando. Di masa penugasan yang kedua ia tergabung dalam Satuan Tugas 42 yang diberi tanggung jawab melaksanakan operasi Sandi Yudha. Pada masa itulah Hendropriyono menerapkan taktik anti-inserjensi dan klandestin yang disebut ”Operasi Balik”, yaitu operasiyang menghadapkan musuh dengan musuh. Tugas pasukan Sandi Yudha adalah melaksanakan perang inkonvensional, perang yang tidak tunduk kepada hukum internasional. Unconventional warfare yang pernah terjadi di medan pertempuran Kalimantan Utara (Inggris) dan kemudian di Kalimantan Barat (Indonesia), diceritakan Hendropriyono dalam konteks siasat, yaitu metode yang mencakup tataran strategi sampai tataran taktis/teknis operasional. Dengan melakukan kilas balik ingatan terhadap pelaksanaan operasi Sandi Yudha sekitar empat dekade yang lalu, diharapkan kita bisa menemukan metode yang paling tepat dalam perang teror-anti teror pada masa kini."
Sistem Perencanaan dan Penganggaran Pemerintah Daerah,86000,"Perencanaan dan penganggaran daerah merupakan salah satu tahapan dari siklus Anggaran Pendapatan Belanja Daerah (penyusunan APBD). Dalam praktiknya, tidak sedikit permasalahan yang terjadi ketika perencanaan dan penganggaran daerah dilakukan, baik menyangkut proses maupun substansinya.",https://www.gramedia.com/products/sistem-perencanaan-dan-penganggaran-pemerintah-daerah-1,https://cdn.gramedia.com/uploads/items/Perencanaan-Penganggaran-flatten-2_aHYpzri.png,"Sistem Perencanaan dan Penganggaran Pemerintah Daerah. Perencanaan dan penganggaran daerah merupakan salah satu tahapan dari siklus Anggaran Pendapatan Belanja Daerah (penyusunan APBD). Dalam praktiknya, tidak sedikit permasalahan yang terjadi ketika perencanaan dan penganggaran daerah dilakukan, baik menyangkut proses maupun substansinya."
B.J. Habibie Si Jenius,50000,"Perencanaan dan penganggaran daerah merupakan salah satu tahapan dari siklus Anggaran Pendapatan Belanja Daerah (penyusunan APBD). Dalam praktiknya, tidak sedikit permasalahan yang terjadi ketika perencanaan dan penganggaran daerah dilakukan, baik menyangkut proses maupun substansinya.",https://www.gramedia.com/products/b-j-habibie-si-jenius,https://cdn.gramedia.com/uploads/items/9786023913657_b.j._habibie_si_jenius.jpeg,"B.J. Habibie Si Jenius. Perencanaan dan penganggaran daerah merupakan salah satu tahapan dari siklus Anggaran Pendapatan Belanja Daerah (penyusunan APBD). Dalam praktiknya, tidak sedikit permasalahan yang terjadi ketika perencanaan dan penganggaran daerah dilakukan, baik menyangkut proses maupun substansinya."
Barong Kuntisraya: Ikon Seni Pertunjukan Bali Kontemporer,125000,"Perencanaan dan penganggaran daerah merupakan salah satu tahapan dari siklus Anggaran Pendapatan Belanja Daerah (penyusunan APBD). Dalam praktiknya, tidak sedikit permasalahan yang terjadi ketika perencanaan dan penganggaran daerah dilakukan, baik menyangkut proses maupun substansinya.",https://www.gramedia.com/products/barong-kuntisraya-ikon-seni-pertunjukan-bali-kontemporer,https://cdn.gramedia.com/uploads/items/barong-kuntisraya-ikon-seni-pertunjukan-bali-kontemporer.jpg,"Barong Kuntisraya: Ikon Seni Pertunjukan Bali Kontemporer. Perencanaan dan penganggaran daerah merupakan salah satu tahapan dari siklus Anggaran Pendapatan Belanja Daerah (penyusunan APBD). Dalam praktiknya, tidak sedikit permasalahan yang terjadi ketika perencanaan dan penganggaran daerah dilakukan, baik menyangkut proses maupun substansinya."
Ilmu Sosial & Budaya Dasar,75000,Ilmu Sosial Budaya Dasar (ISBDN) dapat dikatakan sebagai integrasi dari kajian Ilmu Sosial Dasar (ISD) dan Ilmu Budaya Dasar (IBD). Kajian ISBD mencakup masalah sosial dan budaya serta keberadaan manusia sebagai subjek bagi masalah tersebut sehingga dapat meningkatkan wawasan. kepekaan. serta berempati terhadap masalah maupun pemecahannya.,https://www.gramedia.com/products/ilmu-sosial-budaya-dasar-3,https://cdn.gramedia.com/uploads/items/9789790104259.jpg,Ilmu Sosial & Budaya Dasar. Ilmu Sosial Budaya Dasar (ISBDN) dapat dikatakan sebagai integrasi dari kajian Ilmu Sosial Dasar (ISD) dan Ilmu Budaya Dasar (IBD). Kajian ISBD mencakup masalah sosial dan budaya serta keberadaan manusia sebagai subjek bagi masalah tersebut sehingga dapat meningkatkan wawasan. kepekaan. serta berempati terhadap masalah maupun pemecahannya.
Jalan Cinta Buya: Buku Kedua Dari Dwilogi Hamka,75000,"Di masa Demokrasi Terpimpin, Buya Hamka adalah sosok yang kadang berbeda pendapat dengan Presiden Sukarno, dan juga berseberangan dengan Kaum Komunis. Melalui Majalah Lentera, karya-karyanya diserang habis. Berbulan-bulan lamanya ia hadapi hantaman orang-orang yang tak sepaham dengannya. Dua tahun empat bulan lamanya, Buya Hamka hidup dalam penjara rezim Sukarno. Meski begitu, ia tak marah. Buya tidak hanya dekat dengan mereka yang sepaham-sepemikiran, tapi juga tidak menghindari orang yang tidak ia sukai. Ia berprinsip bahwa dengan mengenal sesama yang berbeda, akan menemukan sudut pandang baru. Meski ilmunya sangat tinggi, ia tak pernah merasa besar diri. Sikap hidupnya yang lurus terbukti saat ia menjadi Ketua Majelis Ulama Indonesia (MUI). Ia jalankan amanah itu dengan penuh tanggung jawab. Meski mendapat banyak tekanan, ia tetap teguh bersikap dan memegang prinsip. Baginya, kehebatan ulama diukur sejauh mana ia mampu melembutkan kerasnya hati para pembenci, dan sejauh mana kemampuannya menenangkan jiwa-jiwa yang gundahgulana.",https://www.gramedia.com/products/jalan-cinta-buya-buku-kedua-dari-dwilogi-hamka,https://cdn.gramedia.com/uploads/items/9786027926325_jalan_cinta_buya-buku_kedua_dari_dwilogi_hamka.jpeg,"Jalan Cinta Buya: Buku Kedua Dari Dwilogi Hamka. Di masa Demokrasi Terpimpin, Buya Hamka adalah sosok yang kadang berbeda pendapat dengan Presiden Sukarno, dan juga berseberangan dengan Kaum Komunis. Melalui Majalah Lentera, karya-karyanya diserang habis. Berbulan-bulan lamanya ia hadapi hantaman orang-orang yang tak sepaham dengannya. Dua tahun empat bulan lamanya, Buya Hamka hidup dalam penjara rezim Sukarno. Meski begitu, ia tak marah. Buya tidak hanya dekat dengan mereka yang sepaham-sepemikiran, tapi juga tidak menghindari orang yang tidak ia sukai. Ia berprinsip bahwa dengan mengenal sesama yang berbeda, akan menemukan sudut pandang baru. Meski ilmunya sangat tinggi, ia tak pernah merasa besar diri. Sikap hidupnya yang lurus terbukti saat ia menjadi Ketua Majelis Ulama Indonesia (MUI). Ia jalankan amanah itu dengan penuh tanggung jawab. Meski mendapat banyak tekanan, ia tetap teguh bersikap dan memegang prinsip. Baginya, kehebatan ulama diukur sejauh mana ia mampu melembutkan kerasnya hati para pembenci, dan sejauh mana kemampuannya menenangkan jiwa-jiwa yang gundahgulana."
Seri Tempo: Gie,65000,"Soe Hok-gie adalah seorang pemikir yang kritis, idealis, dan pemberontak. Catatan hariannya-yang dibukukan dalam Catatan Seorang Demonstran (1983)-merangkum semangat perlawanan yang tumbuh sejak ia duduk si bangku SMP. Gie pernah mendebat guru bahasa Indonesia lanatarn berbeda soal pengarang prosa “Pulanglah Dia si Anak Hilang”. Lalu semasa SMA, ia memprotes kebijakan sekolahnya yang hilang menampung siswa orangtu dari kalangan pejabat.",https://www.gramedia.com/products/seri-tempo-gie,https://cdn.gramedia.com/uploads/items/9786024242329_Seri-Tempo_Gie.jpg,"Seri Tempo: Gie. Soe Hok-gie adalah seorang pemikir yang kritis, idealis, dan pemberontak. Catatan hariannya-yang dibukukan dalam Catatan Seorang Demonstran (1983)-merangkum semangat perlawanan yang tumbuh sejak ia duduk si bangku SMP. Gie pernah mendebat guru bahasa Indonesia lanatarn berbeda soal pengarang prosa “Pulanglah Dia si Anak Hilang”. Lalu semasa SMA, ia memprotes kebijakan sekolahnya yang hilang menampung siswa orangtu dari kalangan pejabat."
Kisah Cinta & Pemikiran-Pemikirannya Tan Malaka,65000,Tan Malaka adalah sosok pejuang kemerdekaan Indonesia. Ia lahir di Minangkabau tahun 1897. Ia pernah dicap komunis dan pernah menggerakkan massa di daerah Banten dan Tangerang.,https://www.gramedia.com/products/kisah-cinta-pemikiran-pemikirannya-tan-malaka,https://cdn.gramedia.com/uploads/items/tan_malaka.jpg,Kisah Cinta & Pemikiran-Pemikirannya Tan Malaka. Tan Malaka adalah sosok pejuang kemerdekaan Indonesia. Ia lahir di Minangkabau tahun 1897. Ia pernah dicap komunis dan pernah menggerakkan massa di daerah Banten dan Tangerang.
"Pengantar Jurnalistik; Seputar Organisasi, Produk Dan Kode Etik",75000,Tan Malaka adalah sosok pejuang kemerdekaan Indonesia. Ia lahir di Minangkabau tahun 1897. Ia pernah dicap komunis dan pernah menggerakkan massa di daerah Banten dan Tangerang.,https://www.gramedia.com/products/pengantar-jurnalistik-seputar-organisasi-produk-dan-kode-etik,https://cdn.gramedia.com/uploads/items/9786027768802_Pengantar-Jurnalistik_Seputar-Organisasi-Produk-Dan-Kode-Etik.jpg,"Pengantar Jurnalistik; Seputar Organisasi, Produk Dan Kode Etik. Tan Malaka adalah sosok pejuang kemerdekaan Indonesia. Ia lahir di Minangkabau tahun 1897. Ia pernah dicap komunis dan pernah menggerakkan massa di daerah Banten dan Tangerang."
Intelijen: Catatan Harian Seorang Serdadu,165000,"Jadi, kalau melihat dari prejengan-nya yang sangat sipil, ""normal"", dan ""biasa"" itu, siapa sangka ia adalah tentara yang pernah menangani hal-hal ""angker"" ? Hanya intel yang bisa begitu. Eh, maksud saya, hanya Slamet yang bisa begitu. Slamet Murtedjo Singgih sahabat saya itu.",https://www.gramedia.com/products/intelijen-catatan-harian-seorang-serdadu,https://cdn.gramedia.com/uploads/items/9789791056618_Intelijen_Catatan-Harian-Seorang-Serdadu.jpg,"Intelijen: Catatan Harian Seorang Serdadu. Jadi, kalau melihat dari prejengan-nya yang sangat sipil, ""normal"", dan ""biasa"" itu, siapa sangka ia adalah tentara yang pernah menangani hal-hal ""angker"" ? Hanya intel yang bisa begitu. Eh, maksud saya, hanya Slamet yang bisa begitu. Slamet Murtedjo Singgih sahabat saya itu."
"Asas Penyelenggaraan Pemerintah Daerah: Dekonsentrasi, Desentralisasi, Dan Tugas Pembantuan",82000,"Pemerintah Daerah di Indonesia merupakan bagian yang tidak terpisahkan dari sistem pemerintahan nasional. Hal ini disebabkan karena pemerintahan daerah merupakan subsistem dari sistem pemerintahan nasional, sehingga unsur pemerintahan nasional dengan unsur pemerintahan daerah merupakan suatu kesatuan yang tidak terpisahkan satu sama lainnya, khususnya dalam kerangka NKRI.",https://www.gramedia.com/products/asas-penyelenggaraan-pemerintah-daerah-dekonsentrasi-desent,https://cdn.gramedia.com/uploads/items/9786026913555_Asas-Penyelenggaraan-Pemerintah-Daerah--Dekonsentrasi-Desentralisasi-Dan-Tugas-Pembantuan.jpg,"Asas Penyelenggaraan Pemerintah Daerah: Dekonsentrasi, Desentralisasi, Dan Tugas Pembantuan. Pemerintah Daerah di Indonesia merupakan bagian yang tidak terpisahkan dari sistem pemerintahan nasional. Hal ini disebabkan karena pemerintahan daerah merupakan subsistem dari sistem pemerintahan nasional, sehingga unsur pemerintahan nasional dengan unsur pemerintahan daerah merupakan suatu kesatuan yang tidak terpisahkan satu sama lainnya, khususnya dalam kerangka NKRI."
